gene_id,SRR6819016,SRR6819017,SRR6819018,SRR6819020,SRR6819021,SRR6819022
FUN_024607,411,527,896,706,847,818
FUN_024716,301,302,647,385,579,584
FUN_024776,1058,1204,1939,1821,1726,1835
FUN_024886,551,381,568,423,517,494
FUN_025201,238,167,956,280,858,657
FUN_025640,4,0,10,0,0,5
FUN_024916,136,115,227,76,182,141
FUN_024935,791,569,1066,694,1011,764
FUN_025029,85,183,302,199,310,301
FUN_025253,110,125,363,179,239,286
FUN_025676,237,44,350,154,219,188
FUN_025709,35,17,76,36,39,75
FUN_025742,139,36,308,87,192,216
FUN_025876,0,0,0,0,9,0
FUN_025855,151,183,160,251,87,143
FUN_025945,0,0,0,0,0,24
FUN_026002,6,4,5,3,8,4
FUN_025972,124,80,143,104,109,116
FUN_025902,898,970,1179,1485,2381,895
FUN_026091,2,2,3,0,1,1
FUN_026131,0,0,0,0,0,0
FUN_026123,2,5,4,2,2,3
FUN_026158,1,0,0,0,0,0
FUN_026215,1,0,2,2,0,4
FUN_026231,5,0,2,0,3,2
FUN_026232,3,9,7,5,9,4
FUN_030344,246,161,83,263,148,206
FUN_026242,1834,1705,5201,2859,5226,4470
FUN_026264,382,48,170,32,310,99
FUN_026346,216,248,457,292,418,304
FUN_026478,353,293,698,373,684,515
FUN_026488,121,143,418,225,386,306
FUN_026879,12,23,56,33,52,27
FUN_027006,1,0,0,1,2,3
FUN_027041,0,0,9,16,20,12
FUN_026813,454,303,613,418,589,427
FUN_027191,0,0,0,0,0,0
FUN_027068,55,28,50,59,48,11
FUN_027123,22,27,40,62,38,23
FUN_027217,36,38,28,21,21,17
FUN_027283,134,139,280,177,246,238
FUN_027247,185,160,328,244,330,263
FUN_027315,46,43,51,26,50,35
FUN_027324,26,14,27,18,17,20
FUN_027365,8,7,7,4,7,9
FUN_027388,26,18,22,9,13,17
FUN_026541,4286,3131,4761,3096,3801,3591
FUN_026571,8464,5697,8236,6136,7887,6592
FUN_026610,2,3,1,1,3,1
FUN_026634,322,300,323,321,201,211
FUN_026694,893,1050,1626,1387,1433,2000
FUN_026748,70,82,107,68,82,49
FUN_026762,650,562,1108,507,918,827
FUN_027410,844,746,858,635,970,770
FUN_027444,1012,1248,1922,1484,1797,1835
FUN_027572,61,47,104,88,78,74
FUN_027493,144,88,39,48,35,40
FUN_027519,89,55,263,55,212,155
FUN_027535,81,66,289,85,313,163
FUN_027553,36,34,99,24,79,69
FUN_027603,5,10,4,13,0,0
FUN_027610,331,308,65,569,11,29
FUN_027636,13,4,5,6,3,9
FUN_027732,0,0,0,0,0,0
FUN_027651,65,67,122,119,105,117
FUN_027681,73,65,77,75,39,39
FUN_027703,85,106,17,163,0,0
FUN_027713,180,199,417,296,394,339
FUN_029070,24,31,56,16,25,32
FUN_029080,171,152,410,235,347,371
FUN_029138,246,280,200,140,184,203
FUN_029170,29,37,61,28,47,63
FUN_029189,121,251,368,544,650,667
FUN_029203,234,234,470,217,687,489
FUN_029249,5,3,23,9,10,17
FUN_029214,470,291,1079,475,1730,1145
FUN_002620,1,0,0,0,0,0
FUN_003303,1,0,0,0,0,0
FUN_005616,5,6,4,3,5,12
FUN_007052,357,299,472,232,413,359
FUN_007116,2,3,7,1,2,3
FUN_007400,57,91,205,53,168,122
FUN_007672,2,0,5,2,6,2
FUN_007740,0,0,0,0,0,0
FUN_008365,0,0,0,0,0,0
FUN_008468,9,0,9,8,13,11
FUN_010747,3,7,10,9,2,16
FUN_011324,18,4,136,12,49,34
FUN_011550,93,24,182,11,24,26
FUN_011710,17,20,45,16,31,40
FUN_011880,17,7,11,10,5,8
FUN_012102,9,10,17,9,15,20
FUN_012264,54,103,133,99,211,143
FUN_012486,0,0,0,0,0,0
FUN_012540,36,9,1,31,4,0
FUN_012605,94,39,14,70,7,4
FUN_013556,0,0,0,0,0,0
FUN_015295,15,8,23,11,8,18
FUN_015492,20,48,90,50,57,61
FUN_015712,2,2,12,8,16,6
FUN_016646,50,33,37,37,28,12
FUN_016406,645,690,1054,621,802,660
FUN_016445,247,260,478,265,397,321
FUN_016792,79,48,67,58,62,26
FUN_027868,0,2,6,3,0,0
FUN_028048,44,41,72,40,51,47
FUN_028218,0,0,0,0,0,0
FUN_028242,0,0,111,109,65,64
FUN_028993,0,15,12,11,4,9
FUN_027775,94,51,43,48,71,50
FUN_027864,6,22,11,4,11,9
FUN_027905,6,11,16,8,5,5
FUN_027928,4714,4070,4384,4090,4166,3129
FUN_027956,527,580,1389,592,1480,1114
FUN_027992,99,136,172,122,138,135
FUN_028009,328,239,476,284,576,372
FUN_028014,102,90,124,87,130,87
FUN_028025,1388,1187,3017,1962,2624,2452
FUN_028126,192,166,339,170,304,208
FUN_028135,440,411,730,362,693,472
FUN_028162,2764,2706,4724,3057,4519,3624
FUN_028179,32628,26534,42839,28996,38503,31049
FUN_028195,334,249,438,278,441,343
FUN_028290,804,657,1315,781,1162,1024
FUN_028309,88,102,155,68,165,110
FUN_028334,526,552,915,641,933,963
FUN_028375,72,48,69,42,79,67
FUN_028501,158,37,868,98,613,277
FUN_028527,61,58,60,41,48,53
FUN_028542,134,150,294,240,257,250
FUN_028607,22,32,82,47,89,72
FUN_028654,44,71,105,76,88,91
FUN_028685,504,316,706,520,506,484
FUN_028690,697,687,1361,1274,1409,992
FUN_028724,8,19,20,24,13,12
FUN_028727,150,154,260,181,167,163
FUN_028743,895,740,1193,866,1138,1036
FUN_028758,166,118,149,122,168,94
FUN_028775,2922,2896,4445,2612,3877,3070
FUN_028803,859,809,1290,1064,1121,1070
FUN_028838,7,7,1834,1451,3081,3442
FUN_028887,60,55,61,52,64,35
FUN_028937,29,73,154,133,139,125
FUN_030345,140,133,191,193,213,182
FUN_029008,39,35,99,67,199,144
FUN_029029,242,227,607,956,768,772
FUN_029041,744,434,950,663,722,465
FUN_017575,8,3,6,6,4,3
FUN_018806,8,4,7,6,10,6
FUN_019265,2,2,2,4,3,2
FUN_019403,3,2,3,7,2,4
FUN_019811,0,10,0,0,0,5
FUN_016975,166,141,301,132,201,192
FUN_017017,161,93,77,121,47,23
FUN_017067,1861,1959,2969,1953,2962,2289
FUN_019827,0,0,0,0,0,0
FUN_020120,7,0,9,0,14,10
FUN_020190,0,0,5,0,0,0
FUN_020357,0,0,0,0,0,0
FUN_020944,7,37,40,47,85,55
FUN_020978,6,3,6,5,3,12
FUN_023097,4,2,6,2,3,3
FUN_023111,278,391,527,346,377,464
FUN_023254,8,48,78,38,45,57
FUN_023301,907,681,1300,737,1292,1057
FUN_023392,1,3,2,2,5,6
FUN_023802,0,0,3,3,0,0
FUN_023825,2,2,0,4,2,0
FUN_023841,2,0,0,0,2,2
FUN_023874,2,2,7,3,5,2
FUN_023339,627,501,1129,551,988,862
FUN_024083,0,0,0,0,0,0
FUN_024289,2,0,0,0,0,2
FUN_024737,71,39,66,36,62,46
FUN_025554,4,0,10,2,2,2
FUN_025863,3,2,10,12,5,0
FUN_026380,1,0,0,0,0,0
FUN_026387,0,0,22,14,11,18
FUN_026643,10,19,24,19,11,8
FUN_025588,1683,3110,1885,3880,1021,889
FUN_026916,351,383,632,477,535,590
FUN_027305,7,8,0,0,0,8
FUN_027311,0,0,0,0,1,0
FUN_030372,11,7,25,12,30,24
FUN_030371,963,1335,1132,642,953,549
FUN_027865,1,0,2,0,0,0
FUN_027978,0,0,13,0,13,15
FUN_028036,17,10,27,17,19,26
FUN_028005,217,0,3449,12,5,4
FUN_028096,0,0,0,0,0,0
FUN_028053,6,16,15,27,20,20
FUN_028265,11,9,15,12,23,7
FUN_028818,0,0,0,0,0,0
FUN_028405,232,105,144,271,104,136
FUN_028848,5,26,73,50,73,60
FUN_028355,1186,1127,3121,1990,2936,2370
FUN_028908,2,0,6,4,6,2
FUN_028895,74,94,157,127,191,115
FUN_028901,13,0,17,18,26,14
FUN_028866,815,660,1462,843,1293,1165
FUN_028881,300,305,686,456,599,488
FUN_001177,0,5,1399,680,2280,2356
FUN_028920,835,787,1023,986,1293,837
FUN_028926,172,184,326,284,297,290
FUN_001367,294,236,384,168,301,198
FUN_030389,30,12,3056,2867,4936,5673
FUN_030391,0,0,785,1069,1375,1493
FUN_030390,23,0,3750,2824,5488,5340
FUN_001642,871,236,135,400,0,0
FUN_003409,180,81,17,186,0,0
FUN_030392,8,15,2507,2879,4003,4119
FUN_030393,12,0,1353,1623,2224,2498
FUN_006193,194,166,188,158,148,243
FUN_005374,0,7,12,15,15,0
FUN_004293,333,356,533,345,541,477
FUN_004863,122,144,225,145,244,178
FUN_005281,23,61,80,61,99,69
FUN_005496,41,34,72,21,66,48
FUN_005794,164,350,517,354,499,374
FUN_006010,231,230,350,185,317,247
FUN_007021,58,14,1975,1982,3303,2917
FUN_030394,537,346,923,7499,2298,2801
FUN_030395,3,0,634,2522,1479,1650
FUN_010383,4786,763,4756,2539,4431,5204
FUN_011264,13,21,27,17,31,16
FUN_011062,1107,285,124,589,0,3
FUN_011359,155,179,209,121,170,187
FUN_011518,128,97,289,120,263,240
FUN_011783,487,380,441,301,362,332
FUN_011638,1377,1454,2664,1674,2546,1956
FUN_011716,1482,1306,2057,1219,2015,1558
FUN_013842,119,227,307,204,306,262
FUN_013657,436,326,435,230,432,328
FUN_013709,985,965,1218,999,1043,878
FUN_013939,419,496,903,552,825,722
FUN_013964,2469,2175,3929,2364,3793,2947
FUN_014052,74,130,249,166,297,262
FUN_014244,1132,1398,1642,1137,1597,1351
FUN_014208,1,1,2,1,2,1
FUN_014419,6,3,6,7,0,0
FUN_030396,370,317,424,221,285,204
FUN_014910,0,0,0,0,0,0
FUN_015052,29,51,42,21,40,18
FUN_015204,98,52,33,36,21,30
FUN_015354,21,17,33,43,31,7
FUN_015460,47,115,92,67,78,54
FUN_015658,128,100,153,86,490,90
FUN_017925,150,0,231,0,75,74
FUN_015968,16,0,0,0,0,15
FUN_030397,1780,1669,1870,1497,1612,1358
FUN_018011,1283,1395,2967,1948,2809,2291
FUN_018156,758,752,1176,693,1058,754
FUN_018520,0,0,0,0,0,0
FUN_018568,6,0,0,0,2,4
FUN_018985,70,66,68,34,30,21
FUN_018209,160,164,130,121,131,131
FUN_018330,598,595,428,701,412,239
FUN_018445,31,32,26,48,48,23
FUN_019477,2,4,12,7,11,4
FUN_019251,101,108,140,100,155,103
FUN_019392,30,24,42,38,34,51
FUN_020188,6,5,3,2,3,3
FUN_019788,156,180,395,173,199,177
FUN_020661,33,28,18,21,23,23
FUN_020764,138,43,460,18,141,80
FUN_021348,20,27,31,44,41,8
FUN_021459,36,18,52,21,44,35
FUN_021518,24,48,65,35,37,37
FUN_020899,3456,2004,11031,1661,28308,6334
FUN_020960,3,3,7,52,27,7
FUN_021001,6273,5310,7473,6621,15932,5467
FUN_021069,249,229,276,286,501,158
FUN_021115,628,508,1013,517,1033,758
FUN_021181,300,126,277,96,329,289
FUN_022388,315,457,612,408,710,541
FUN_022827,344,269,404,206,372,237
FUN_022842,646,741,1173,833,1129,817
FUN_022932,160,230,423,271,315,350
FUN_022971,104,141,319,216,231,314
FUN_023263,2,11,25,23,45,23
FUN_023146,235,293,529,562,495,421
FUN_023315,482,372,317,243,221,247
FUN_023380,45,53,81,48,83,226
FUN_023417,124,76,73,48,68,55
FUN_023617,150,130,4,71,11,11
FUN_023715,308,323,801,501,654,598
FUN_023866,284,273,631,353,380,453
FUN_023959,179,121,893,190,523,326
FUN_024013,1245,1370,2563,1766,2500,2364
FUN_024284,26,55,1534,345,3641,3268
FUN_024225,580,530,774,518,721,590
FUN_024436,30,83,120,40,144,73
FUN_024504,164,207,214,197,362,334
FUN_023287,111633,94930,139125,102574,124496,102473
FUN_024566,7696,6537,9002,9002,6083,10956
FUN_024876,3,8,9,9,29,0
FUN_024918,14,26,19,9,30,8
FUN_024933,23,24,29,21,42,30
FUN_024761,1556,1035,981,1751,702,498
FUN_025076,208,166,79,275,110,128
FUN_025251,31,0,36,7,28,14
FUN_025327,0,0,0,0,0,0
FUN_025384,66,15,2836,152,1935,1812
FUN_025454,116,152,1996,923,2360,2394
FUN_024667,7232,6902,9472,9386,6656,11892
FUN_025696,166,157,235,172,200,188
FUN_025852,6,3,0,0,0,7
FUN_025617,5383,3733,4828,3750,3409,3517
FUN_025664,17412,13848,17856,16445,18137,14092
FUN_025767,1441,1197,1279,1226,992,817
FUN_025827,161,174,335,170,315,291
FUN_025870,764,697,1386,770,1354,1186
FUN_025937,278,549,889,818,1150,874
FUN_026101,17,16,0,4,0,8
FUN_026222,0,7,7,14,4,16
FUN_026169,210,184,382,205,371,226
FUN_026186,21,38,33,21,29,45
FUN_026377,13,16,23,14,23,32
FUN_030398,10,0,0,2,0,22
FUN_026422,4,12,0,0,0,69
FUN_026271,14,3,11,2,10,17
FUN_026276,20,16,52,37,48,35
FUN_026349,180,191,274,135,282,245
FUN_026579,117,50,95,133,40,36
FUN_026472,516,592,803,538,683,733
FUN_026516,737,567,593,472,520,422
FUN_026538,62,108,140,117,148,114
FUN_026549,33,80,91,91,99,103
FUN_026004,40926,33956,38013,30290,33682,28081
FUN_026021,5793,4477,7382,5250,6713,5338
FUN_026076,614,502,1089,596,1127,828
FUN_026684,442,667,487,698,617,491
FUN_026718,415,442,554,356,519,443
FUN_026784,1631,1411,2335,1732,2258,1968
FUN_026965,131,161,169,131,185,155
FUN_026993,19,22,64,14,79,64
FUN_027062,8,9,43,20,75,53
FUN_027136,0,0,139,0,220,112
FUN_027175,76,0,12554,3460,12799,14079
FUN_027245,0,0,0,0,0,0
FUN_027207,582,613,860,728,701,836
FUN_027321,83,36,1962,127,67,33
FUN_027335,5,5,11,5,8,5
FUN_027271,1002,812,2838,1203,3468,2566
FUN_027290,184,368,1090,543,1630,1358
FUN_026837,39,0,14,4,24,48
FUN_026875,17745,11605,1228,21578,124,94
FUN_026892,5968,5828,543,16452,107,98
FUN_027394,23,16,14,47,7,11
FUN_027355,1863,1614,4365,2220,4025,3432
FUN_027638,96,89,12,147,0,3
FUN_027728,2,1,0,8,0,0
FUN_027419,185,158,63,107,15,31
FUN_027446,167,80,22,78,11,26
FUN_027480,1046,1300,1099,1615,332,309
FUN_027766,227,159,24,266,6,8
FUN_027833,1127,775,2441,1317,2950,2652
FUN_027852,106,63,219,48,75,37
FUN_027994,5,26,14,20,12,8
FUN_027934,16,58,42,69,35,57
FUN_027884,171,141,235,159,147,166
FUN_027892,148,108,321,160,305,193
FUN_027907,60,83,49,46,24,13
FUN_028012,21,60,17,26,10,8
FUN_028020,17,30,17,20,10,17
FUN_028026,311,285,99,136,39,61
FUN_028055,413,568,1011,937,921,772
FUN_028131,10,41,40,62,78,44
FUN_028114,543,393,797,450,649,609
FUN_028157,46,104,233,242,230,244
FUN_028209,73,95,197,187,192,201
FUN_028227,63,31,57,41,31,39
FUN_028469,133,111,112,79,106,76
FUN_028457,162,176,202,105,185,141
FUN_028281,215,225,255,226,336,211
FUN_028312,26,51,80,66,51,47
FUN_028324,11,16,29,33,11,28
FUN_028442,152,106,107,78,65,73
FUN_030399,109,96,207,113,244,196
FUN_028660,8,24,37,19,13,38
FUN_030400,36,24,20,19,16,15
FUN_028728,3,0,1,0,0,2
FUN_028732,1,0,2,0,0,0
FUN_028740,23,45,4,44,4,7
FUN_028750,0,0,0,0,0,0
FUN_028035,3317,2071,2246,1618,1958,1634
FUN_028039,31357,24951,28429,23670,25520,21287
FUN_028886,12,12,25,20,18,15
FUN_028893,32,24,68,42,54,60
FUN_028897,115,111,199,102,136,103
FUN_028900,40,63,120,44,93,47
FUN_000017,59,48,127,56,129,130
FUN_000845,495,540,924,573,689,692
FUN_004557,0,0,0,0,0,1
FUN_004372,14,26,29,13,20,14
FUN_030410,2,5,8,2,7,3
FUN_006582,765,1384,2604,1761,2805,2108
FUN_007208,2368,1980,2899,2869,2271,1367
FUN_007241,110,68,133,95,145,125
FUN_007472,0,0,0,0,0,0
FUN_008103,67,193,147,265,136,184
FUN_008376,780,1310,1165,1595,1229,1131
FUN_008871,162,101,63,55,69,78
FUN_009601,225,137,238,153,261,206
FUN_009173,529,549,737,432,586,621
FUN_009291,406,537,764,447,433,760
FUN_010219,10,17,49,51,71,39
FUN_009684,391,384,557,389,520,456
FUN_009806,431,598,1860,1689,1970,1812
FUN_011279,2,19,7,18,11,10
FUN_012143,92,181,138,101,93,61
FUN_012698,25,51,74,46,82,38
FUN_010304,1400,1126,1501,1010,1527,1083
FUN_010347,1064,1132,1466,1183,1347,1122
FUN_013760,2,0,0,0,0,0
FUN_013293,664,567,1037,577,833,702
FUN_013523,197,232,313,200,442,316
FUN_013555,222,217,451,237,419,343
FUN_015529,2,4,13,6,7,10
FUN_015843,0,0,0,0,0,0
FUN_015797,0,0,3,2,15,5
FUN_016037,13,4,16,12,22,23
FUN_016264,0,0,12,0,0,7
FUN_016349,0,15,18,11,11,10
FUN_016468,19,34,27,33,28,23
FUN_014021,0,78,0,168,0,0
FUN_014137,4208,2805,636,4461,273,271
FUN_020421,1499,1400,1614,1010,1390,1323
FUN_020518,83,109,176,131,147,152
FUN_020571,506,543,1571,718,1554,1224
FUN_020668,288,23,6427,12,1856,546
FUN_017962,0,0,0,0,0,0
FUN_018163,195,248,529,399,551,428
FUN_018348,0,0,0,0,0,0
FUN_019382,0,0,0,0,0,0
FUN_019406,0,0,0,0,0,0
FUN_016836,3468,3847,5849,6840,6082,5583
FUN_017184,445,1014,210,741,57,56
FUN_017352,324,411,575,446,595,533
FUN_017492,869,1128,1411,941,1129,1163
FUN_017674,237,473,762,611,709,813
FUN_017788,15,17,29,38,29,21
FUN_018064,44,46,112,44,86,77
FUN_018306,813,370,1317,640,937,1088
FUN_018447,484,355,619,377,433,448
FUN_018681,2,0,0,2,2,0
FUN_019871,5,15,10,22,15,10
FUN_019888,114,175,158,240,159,105
FUN_019996,2487,2066,2385,5317,4371,4387
FUN_020032,72,74,175,95,142,126
FUN_020115,4114,4055,7394,4103,7398,5548
FUN_020149,345,332,862,461,809,708
FUN_020725,443,922,105,574,6,0
FUN_021167,193,113,214,118,189,192
FUN_021201,29,13,53,17,23,16
FUN_021222,444,455,716,405,637,519
FUN_020811,1237,1031,2189,1987,1892,1728
FUN_021107,4559,5012,8198,5730,8672,7083
FUN_021283,102,90,243,137,242,179
FUN_021296,217,140,362,217,395,341
FUN_021323,110,76,425,147,251,251
FUN_021381,7,5,139,0,3,5
FUN_021877,17,22,16,13,10,17
FUN_021925,131,151,138,118,111,149
FUN_021464,299,302,590,334,582,518
FUN_021501,107,172,148,144,132,111
FUN_021570,762,893,1235,1056,904,1000
FUN_021533,4,3,1,2,3,1
FUN_021769,3,27,61,52,37,65
FUN_022006,511,580,1026,776,961,803
FUN_022078,81,170,312,293,366,259
FUN_022163,10,20,35,45,38,49
FUN_022169,117,117,177,174,169,153
FUN_022215,127,148,219,118,176,200
FUN_023798,2,5,4,0,6,6
FUN_022409,57,59,68,65,99,73
FUN_022443,1453,1914,6298,4014,7010,6075
FUN_022743,2991,3322,6323,3913,6093,4922
FUN_022852,46,50,105,70,110,94
FUN_022860,711,741,1324,745,1333,1000
FUN_030411,9,8,17,11,19,20
FUN_025177,203,231,507,258,343,356
FUN_025927,35,64,87,48,56,64
FUN_026418,2153,1865,3192,1788,2886,2337
FUN_026430,416,521,724,488,639,590
FUN_026461,3073,2614,4672,2734,4511,3661
FUN_026479,8,2,9,4,6,5
FUN_026482,96,133,188,159,164,147
FUN_026515,436,566,1398,887,1631,1250
FUN_026544,1290,1021,1979,1165,1856,1618
FUN_026600,2278,1921,5217,2779,5537,4124
FUN_026578,179,177,344,177,388,254
FUN_026636,261,267,417,300,422,406
FUN_026661,1429,1450,2616,1499,2362,1919
FUN_026768,565,594,1233,783,1203,975
FUN_026819,310,313,603,357,549,447
FUN_026857,163,104,180,112,199,132
FUN_026887,583,592,1107,675,887,778
FUN_026923,423,392,779,432,736,577
FUN_026943,870,570,918,667,907,654
FUN_026967,23175,17727,21684,16357,19808,15798
FUN_026985,5356,5315,6201,4839,6154,5335
FUN_027082,126,97,202,118,170,197
FUN_027101,2,2,2,2,0,0
FUN_027144,0,19,17,0,5,0
FUN_027056,369,404,585,412,658,635
FUN_027024,336,418,586,476,558,465
FUN_027047,1,4,12,5,12,4
FUN_027067,79,99,145,48,137,92
FUN_027462,6,0,5,2,6,0
FUN_027190,0,9,8,12,11,0
FUN_027197,0,3,6,0,7,0
FUN_027209,6,7,6,7,10,8
FUN_027221,4,27,38,18,7,7
FUN_027253,636,535,891,559,910,726
FUN_027292,1868,1934,3997,2425,3870,2928
FUN_027726,164,159,351,121,115,147
FUN_027776,9,9,32,9,28,32
FUN_027829,8,6,27,25,22,15
FUN_028010,3,5,13,6,11,8
FUN_028094,14,26,18,21,26,7
FUN_027575,993,678,1172,695,905,925
FUN_027594,812,1039,1951,1366,1649,1662
FUN_027702,1386,1327,1958,1302,1761,1575
FUN_028228,82,53,151,60,126,86
FUN_028251,42,37,163,27,93,56
FUN_028206,10,14,16,14,12,16
FUN_028327,758,650,748,442,672,465
FUN_028344,131,128,191,131,189,164
FUN_028364,817,686,754,496,749,546
FUN_028373,534,538,720,375,655,522
FUN_028382,376,361,811,514,782,775
FUN_028392,21,63,138,103,183,118
FUN_028441,26,76,49,30,70,18
FUN_028449,43,66,32,22,76,19
FUN_028402,1140,1230,2225,1044,1867,1599
FUN_028414,212,218,239,178,197,177
FUN_028462,126,127,229,147,288,151
FUN_028489,50,36,41,17,42,26
FUN_028517,954,1310,1258,1136,1149,1227
FUN_028663,28,21,33,45,41,44
FUN_028677,39,33,80,42,37,48
FUN_028694,53,38,64,47,43,47
FUN_028554,182,237,269,385,240,314
FUN_028569,532,309,424,529,252,414
FUN_028587,789,770,943,736,776,742
FUN_000965,1,0,1,0,1,0
FUN_028861,113,143,375,187,325,303
FUN_003266,6,13,0,0,0,0
FUN_003578,0,0,0,0,0,0
FUN_003052,156,156,159,124,124,130
FUN_030422,212,232,301,288,306,289
FUN_005482,28,21,32,24,30,22
FUN_005637,4,0,2,2,8,1
FUN_005691,43,22,40,40,45,27
FUN_007615,0,5,144,565,286,279
FUN_007688,0,10,34,13,21,22
FUN_007803,8,13,22,14,22,26
FUN_008014,3,2,2,4,6,11
FUN_008555,249,574,284,413,174,147
FUN_009137,1505,1946,2535,1724,2497,2183
FUN_009374,259,221,586,364,560,505
FUN_009523,17,22,67,51,55,43
FUN_009626,786,712,1377,907,1418,1237
FUN_009772,66,110,235,143,242,197
FUN_009897,61,97,147,72,169,98
FUN_010095,828,965,4229,1362,7104,5812
FUN_010356,203,88,541,148,774,582
FUN_010402,479,432,782,394,633,595
FUN_010642,2,1,1,1,2,2
FUN_010733,201,208,883,249,690,366
FUN_027282,0,0,53,17,46,51
FUN_027248,61,46,505,33,126,77
FUN_027332,0,0,6,2,3,0
FUN_027347,0,0,35,0,32,0
FUN_027307,36,10,14,15,13,5
FUN_027343,5,1,18,1,14,4
FUN_027360,16,7,101,10,85,55
FUN_027409,73,86,680,53,870,432
FUN_027420,13,37,86,44,82,74
FUN_027461,7,7,3,19,11,8
FUN_027494,0,6,9,0,4,6
FUN_027505,40,39,72,35,72,50
FUN_027633,7,7,24,16,33,44
FUN_027649,7,12,10,5,37,23
FUN_027559,155,108,180,61,169,179
FUN_027578,21,57,110,70,125,123
FUN_027676,101,186,28,13,23,27
FUN_027754,0,10,5,32,4,4
FUN_027693,38,116,1849,275,2054,1479
FUN_027778,18,8,256,128,326,298
FUN_027814,44,96,51,190,109,122
FUN_027906,0,14,0,0,0,0
FUN_027877,73,138,2,3,2,2
FUN_027886,4,5,0,0,0,0
FUN_027930,1,2,0,3,4,2
FUN_027953,89,170,0,205,0,0
FUN_027982,93,147,14,31,7,10
FUN_030427,47,53,109,50,113,68
FUN_028104,0,0,7,4,7,8
FUN_028086,62,66,53,36,60,57
FUN_028090,8,41,35,21,43,33
FUN_030428,50,71,133,96,123,167
FUN_028151,19,16,26,22,17,24
FUN_028168,30,38,58,54,63,54
FUN_028173,0,4,10,2,6,7
FUN_028274,0,0,7,0,11,10
FUN_028204,165,155,244,122,229,198
FUN_030429,16,14,163,46,305,77
FUN_028258,7,0,5,0,18,18
FUN_028292,43,73,40,17,49,1068
FUN_028330,33,45,96,78,148,109
FUN_028357,323,340,809,289,928,415
FUN_028415,369,602,1110,731,1223,809
FUN_028479,1,1,3,0,0,5
FUN_028438,8,8,9,0,20,14
FUN_028443,898,966,1441,815,1186,933
FUN_028448,3685,3235,5236,3491,6918,4282
FUN_028499,518,658,664,712,775,623
FUN_028529,416,452,927,604,870,817
FUN_028580,65,75,31,35,11,26
FUN_028557,983,1023,2344,1178,2364,1642
FUN_028609,838,879,2297,992,2315,1913
FUN_028637,328,393,841,496,802,611
FUN_028747,24,5,6,11,10,11
FUN_028757,16,25,1089,369,1212,1646
FUN_028780,12,7,22,9,17,9
FUN_028800,60,48,82,49,62,85
FUN_028812,31,17,85,55,81,57
FUN_028831,39,11,24,15,14,22
FUN_030435,35,27,50,25,31,26
FUN_030436,5,0,59,21,54,61
FUN_009342,0,0,0,0,0,0
FUN_008687,47,41,56,22,29,23
FUN_009702,22,40,55,49,28,34
FUN_009942,8,18,10,10,10,17
FUN_015614,0,6,0,0,0,0
FUN_015835,2315,1667,2325,1474,2457,1977
FUN_015896,19,11,15,11,12,15
FUN_015967,24,18,8,6,11,12
FUN_016096,579,615,709,373,570,404
FUN_016132,191,214,264,136,313,162
FUN_016147,86,88,152,66,151,76
FUN_016353,1731,2445,3306,2097,3418,1955
FUN_016629,1144,1479,2370,1184,2263,1256
FUN_016959,1332,1247,2095,1437,1833,1510
FUN_011299,586,671,1527,881,1475,1148
FUN_012043,0,0,177,382,287,311
FUN_012843,0,0,0,0,0,0
FUN_013866,0,0,7,89,19,39
FUN_016071,62,62,117,73,100,75
FUN_016173,0,1,1,1,0,0
FUN_016216,0,0,0,0,0,0
FUN_016313,0,0,0,0,0,0
FUN_016341,0,0,0,0,0,0
FUN_017005,0,0,0,0,0,0
FUN_017111,0,0,0,0,0,0
FUN_017239,0,0,0,0,0,0
FUN_017457,0,0,0,0,0,0
FUN_017740,0,0,3,0,0,0
FUN_018600,0,59,250,74,99,133
FUN_019275,0,0,4,0,4,2
FUN_019420,0,14,11,11,10,14
FUN_019797,0,0,0,0,0,0
FUN_023370,14,6,9,12,9,17
FUN_026324,0,17,26,11,59,45
FUN_026368,0,3,7,0,2,9
FUN_026510,0,0,0,0,0,0
FUN_026617,0,6,12,2,7,10
FUN_026903,0,0,2,0,0,0
FUN_026950,0,6,12,0,32,8
FUN_011159,5,0,4,0,0,0
FUN_011530,30,63,8,6,7,17
FUN_011632,81,150,6,30,8,13
FUN_011774,5,0,0,15,0,0
FUN_011897,17,10,13,646,65,88
FUN_012217,14,19,259,6589,1605,1382
FUN_012463,4,4,0,5,0,0
FUN_012561,7,0,0,1,0,0
FUN_012680,29,36,105,73,77,74
FUN_013346,40,20,32,242,102,117
FUN_013585,5,14,0,40,0,2
FUN_014527,11,11,23,11,17,18
FUN_014609,15,12,15,10,6,3
FUN_014766,54,70,69,74,36,53
FUN_014947,71,71,124,32,104,86
FUN_015067,323,399,651,533,568,533
FUN_015447,74,83,252,147,260,194
FUN_015654,337,334,582,296,479,386
FUN_015868,370,443,788,436,739,628
FUN_016393,82,54,179,73,182,151
FUN_016657,102,40,102,35,157,68
FUN_016822,50,5,22,0,66,9
FUN_016929,6,0,7,5,8,17
FUN_016960,9,1,9,5,13,10
FUN_017059,17,0,14,6,14,9
FUN_017401,8,8,0,4,0,7
FUN_017548,29,10,9,10,20,32
FUN_017662,21,32,0,2,9,5
FUN_017833,9,0,8,0,8,6
FUN_030423,8,9,7,0,10,18
FUN_018126,188,211,360,195,283,259
FUN_018226,17,10,27,16,35,34
